datetime,open,high,low,close,volume
2025-10-20 21:15:00,4244.3,4251.0,4244.3,4250.82,0
2025-10-20 21:30:00,4250.82,4253.6,4248.49,4252.8,0
2025-10-20 21:45:00,4252.8,4253.69,4250.45,4251.57,0
2025-10-20 22:00:00,4251.56,4252.74,4246.64,4251.07,0
2025-10-20 22:15:00,4251.07,4256.69,4250.38,4255.31,0
2025-10-20 22:30:00,4255.32,4258.17,4253.5,4255.89,0
2025-10-20 22:45:00,4255.88,4269.42,4254.4,4269.17,0
2025-10-20 23:00:00,4269.18,4278.44,4265.84,4276.46,0
2025-10-20 23:15:00,4276.46,4294.24,4273.21,4290.89,0
2025-10-20 23:30:00,4290.9,4320.0,4289.39,4318.49,0
2025-10-20 23:45:00,4318.48,4326.98,4309.59,4325.14,0
2025-10-21 00:00:00,4325.14,4327.13,4315.42,4321.84,0
2025-10-21 00:15:00,4321.83,4327.97,4318.18,4321.0,0
2025-10-21 00:30:00,4321.01,4321.49,4298.12,4304.34,0
2025-10-21 00:45:00,4304.34,4321.3,4294.0,4296.8,0
2025-10-21 01:00:00,4296.91,4310.25,4281.5,4310.0,0
2025-10-21 01:15:00,4310.0,4323.23,4309.95,4315.62,0
2025-10-21 01:30:00,4315.66,4319.31,4308.57,4317.79,0
2025-10-21 01:45:00,4317.78,4328.69,4316.35,4327.54,0
2025-10-21 02:00:00,4327.74,4348.67,4327.74,4347.44,0
2025-10-21 02:15:00,4347.44,4355.55,4341.68,4344.83,0
2025-10-21 02:30:00,4344.84,4349.25,4341.64,4349.24,0
2025-10-21 02:45:00,4349.24,4349.25,4345.64,4348.17,0
2025-10-21 03:00:00,4348.16,4348.66,4339.59,4345.62,0
2025-10-21 03:15:00,4345.62,4348.99,4343.27,4344.66,0
2025-10-21 03:30:00,4344.36,4346.38,4340.44,4342.84,0
2025-10-21 03:45:00,4342.84,4352.65,4342.12,4349.03,0
2025-10-21 04:00:00,4349.02,4352.88,4347.01,4347.01,0
2025-10-21 04:15:00,4347.0,4347.0,4335.46,4338.77,0
2025-10-21 04:30:00,4338.76,4344.0,4333.51,4342.26,0
2025-10-21 04:45:00,4342.25,4347.19,4342.05,4346.41,0
2025-10-21 05:00:00,4346.4,4350.98,4344.4,4345.68,0
2025-10-21 05:15:00,4345.67,4357.08,4344.63,4357.08,0
2025-10-21 05:30:00,4357.08,4366.16,4355.42,4363.23,0
2025-10-21 05:45:00,4363.22,4365.91,4362.19,4364.09,0
2025-10-21 06:00:00,4364.09,4372.92,4364.09,4372.68,0
2025-10-21 06:15:00,4372.67,4375.0,4370.12,4372.92,0
2025-10-21 06:30:00,4372.93,4401.66,4372.2,4381.44,0
2025-10-21 06:45:00,4381.43,4393.17,4381.43,4388.43,0
2025-10-21 07:00:00,4388.43,4390.74,4365.75,4369.8,0
2025-10-21 07:15:00,4369.8,4372.4,4355.9,4364.64,0
2025-10-21 07:30:00,4364.65,4371.29,4358.84,4369.51,0
2025-10-21 07:45:00,4369.47,4370.5,4365.19,4367.43,0
2025-10-21 08:00:00,4367.47,4370.5,4358.71,4359.47,0
2025-10-21 08:15:00,4359.47,4366.31,4355.9,4366.31,0
2025-10-21 08:30:00,4366.31,4370.58,4364.53,4368.61,0
2025-10-21 08:45:00,4368.61,4375.46,4368.61,4370.0,0
2025-10-21 09:00:00,4369.69,4379.85,4363.29,4371.11,0
2025-10-21 09:15:00,4371.12,4386.43,4371.12,4378.89,0
2025-10-21 09:30:00,4378.89,4379.33,4365.0,4365.65,0
2025-10-21 09:45:00,4365.65,4376.69,4365.38,4372.84,0
2025-10-21 10:00:00,4372.83,4379.04,4371.19,4373.92,0
2025-10-21 10:15:00,4373.9,4373.9,4366.4,4367.13,0
2025-10-21 10:30:00,4367.22,4368.28,4362.6,4364.45,0
2025-10-21 10:45:00,4364.45,4366.05,4361.66,4364.09,0
2025-10-21 11:00:00,4363.81,4368.58,4362.0,4363.79,0
2025-10-21 11:15:00,4363.78,4373.8,4361.34,4372.36,0
2025-10-21 11:30:00,4372.32,4374.83,4371.06,4374.2,0
2025-10-21 11:45:00,4374.2,4374.59,4364.01,4371.82,0
2025-10-21 12:00:00,4371.81,4375.49,4360.24,4361.71,0
2025-10-21 12:15:00,4361.72,4375.0,4358.0,4362.0,0
2025-10-21 12:30:00,4362.0,4362.01,4341.35,4353.2,0
2025-10-21 12:45:00,4353.19,4357.77,4344.73,4356.34,0
2025-10-21 13:00:00,4356.38,4356.39,4347.63,4351.42,0
2025-10-21 13:15:00,4351.59,4362.42,4350.6,4356.57,0
2025-10-21 13:30:00,4356.57,4357.09,4344.9,4347.07,0
2025-10-21 13:45:00,4346.85,4351.8,4344.01,4347.9,0
2025-10-21 14:00:00,4347.91,4359.49,4347.91,4351.43,0
2025-10-21 14:15:00,4351.44,4358.63,4350.61,4358.18,0
2025-10-21 14:30:00,4358.18,4362.94,4356.24,4358.74,0
2025-10-21 14:45:00,4358.74,4360.38,4355.25,4357.86,0
2025-10-21 15:00:00,4357.86,4357.87,4354.1,4354.96,0
2025-10-21 15:15:00,4354.95,4354.97,4350.99,4351.88,0
2025-10-21 15:30:00,4352.0,4352.0,4340.52,4342.29,0
2025-10-21 15:45:00,4342.28,4349.12,4340.29,4346.95,0
2025-10-21 16:00:00,4346.7,4350.6,4335.71,4336.56,0
2025-10-21 16:15:00,4336.75,4337.39,4330.72,4335.81,0
2025-10-21 16:30:00,4335.82,4335.82,4320.76,4323.84,0
2025-10-21 16:45:00,4323.83,4332.01,4323.83,4326.34,0
2025-10-21 17:00:00,4326.15,4334.09,4320.76,4333.96,0
2025-10-21 17:15:00,4333.95,4333.95,4327.21,4328.56,0
2025-10-21 17:30:00,4328.57,4341.35,4326.86,4340.88,0
2025-10-21 17:45:00,4340.88,4349.17,4339.63,4347.2,0
2025-10-21 18:00:00,4347.2,4348.06,4335.5,4336.54,0
2025-10-21 18:15:00,4336.55,4337.96,4328.52,4331.14,0
2025-10-21 18:30:00,4331.14,4331.14,4290.01,4302.61,0
2025-10-21 18:45:00,4302.6,4309.76,4299.1,4299.65,0
2025-10-21 19:00:00,4299.66,4301.83,4252.77,4253.77,0
2025-10-21 19:15:00,4254.64,4275.0,4252.81,4266.86,0
2025-10-21 19:30:00,4266.44,4276.56,4263.44,4274.03,0
2025-10-21 19:45:00,4274.02,4276.57,4262.4,4274.73,0
2025-10-21 20:00:00,4274.24,4278.29,4254.6,4258.03,0
2025-10-21 20:15:00,4257.73,4271.25,4257.51,4270.15,0
2025-10-21 20:30:00,4270.15,4275.81,4265.99,4269.16,0
2025-10-21 20:45:00,4269.16,4272.24,4264.42,4265.59,0
2025-10-21 21:00:00,4265.6,4266.72,4256.52,4259.47,0
2025-10-21 21:15:00,4259.47,4268.11,4250.37,4266.04,0
2025-10-21 21:30:00,4266.04,4266.56,4257.15,4262.0,0
2025-10-21 21:45:00,4261.99,4262.3,4255.81,4256.49,0
2025-10-21 22:00:00,4256.66,4271.77,4255.61,4270.35,0
2025-10-21 22:15:00,4270.35,4274.27,4261.31,4271.71,0
2025-10-21 22:30:00,4271.72,4271.74,4259.83,4259.83,0
2025-10-21 22:45:00,4259.84,4265.89,4251.51,4257.24,0
2025-10-21 23:00:00,4257.8,4261.99,4226.55,4231.49,0
2025-10-21 23:15:00,4231.69,4240.56,4220.0,4235.39,0
2025-10-21 23:30:00,4235.38,4236.0,4222.84,4225.25,0
2025-10-21 23:45:00,4225.25,4228.39,4210.18,4216.39,0
2025-10-22 00:00:00,4215.86,4215.86,4190.0,4203.95,0
2025-10-22 00:15:00,4203.96,4216.53,4200.97,4205.58,0
2025-10-22 00:30:00,4205.58,4230.77,4198.27,4209.67,0
2025-10-22 00:45:00,4209.39,4212.82,4173.47,4179.79,0
2025-10-22 01:00:00,4179.78,4192.43,4170.0,4186.95,0
2025-10-22 01:15:00,4187.0,4187.42,4128.95,4141.21,0
2025-10-22 01:30:00,4141.45,4145.61,4109.67,4114.93,0
2025-10-22 01:45:00,4114.92,4148.07,4101.0,4146.69,0
2025-10-22 02:00:00,4146.24,4158.03,4133.56,4149.02,0
2025-10-22 02:15:00,4149.01,4150.83,4127.47,4128.96,0
2025-10-22 02:30:00,4128.96,4147.38,4123.55,4147.16,0
2025-10-22 02:45:00,4147.16,4150.22,4136.99,4139.2,0
2025-10-22 03:00:00,4139.4,4145.93,4131.01,4137.61,0
2025-10-22 03:15:00,4137.61,4137.61,4094.72,4120.36,0
2025-10-22 03:30:00,4120.35,4121.99,4105.15,4113.21,0
2025-10-22 03:45:00,4113.21,4125.47,4109.52,4112.42,0
2025-10-22 04:00:00,4112.42,4118.0,4106.06,4117.66,0
2025-10-22 04:15:00,4117.66,4122.77,4097.78,4099.27,0
2025-10-22 04:30:00,4099.01,4122.22,4098.21,4120.08,0
2025-10-22 04:45:00,4119.92,4122.14,4112.68,4113.05,0
2025-10-22 05:00:00,4113.04,4127.08,4112.63,4119.9,0
2025-10-22 05:15:00,4119.9,4121.9,4115.02,4119.74,0
2025-10-22 05:30:00,4119.65,4131.51,4118.07,4118.07,0
2025-10-22 05:45:00,4118.08,4120.13,4110.0,4119.5,0
2025-10-22 06:00:00,4119.5,4128.42,4115.27,4117.48,0
2025-10-22 06:15:00,4117.49,4117.49,4107.4,4110.93,0
2025-10-22 06:30:00,4110.79,4118.88,4108.61,4117.84,0
2025-10-22 06:45:00,4117.85,4118.58,4107.77,4114.57,0
2025-10-22 07:00:00,4114.09,4125.78,4112.33,4124.98,0
2025-10-22 07:15:00,4124.97,4130.0,4121.16,4127.23,0
2025-10-22 07:30:00,4127.22,4137.1,4126.05,4135.29,0
2025-10-22 07:45:00,4135.16,4136.58,4130.32,4130.33,0
2025-10-22 08:00:00,4130.33,4135.68,4130.33,4132.17,0
2025-10-22 08:15:00,4132.17,4137.25,4126.32,4135.28,0
2025-10-22 08:30:00,4135.28,4138.42,4129.89,4130.44,0
2025-10-22 08:45:00,4130.45,4138.42,4129.59,4138.42,0
2025-10-22 09:00:00,4138.42,4141.09,4123.48,4126.75,0
2025-10-22 09:15:00,4126.76,4134.99,4126.05,4134.1,0
2025-10-22 09:30:00,4134.09,4134.09,4123.17,4125.91,0
2025-10-22 09:45:00,4125.92,4133.47,4122.75,4125.0,0
2025-10-22 10:00:00,4125.0,4133.0,4123.36,4123.36,0
2025-10-22 10:15:00,4123.36,4132.39,4120.77,4129.64,0
2025-10-22 10:30:00,4129.67,4132.37,4127.44,4127.63,0
2025-10-22 10:45:00,4127.62,4127.62,4095.34,4098.31,0
2025-10-22 11:00:00,4098.82,4098.82,4020.0,4047.34,0
2025-10-22 11:15:00,4047.35,4066.12,4039.96,4056.49,0
2025-10-22 11:30:00,4056.49,4087.53,4048.73,4079.75,0
2025-10-22 11:45:00,4079.76,4095.0,4070.2,4080.06,0
2025-10-22 12:00:00,4080.07,4122.19,4067.73,4118.25,0
2025-10-22 12:15:00,4118.26,4122.48,4099.48,4102.29,0
2025-10-22 12:30:00,4102.1,4110.33,4087.45,4099.92,0
2025-10-22 12:45:00,4099.93,4106.48,4087.16,4089.62,0
2025-10-22 13:00:00,4089.62,4119.18,4089.62,4116.79,0
2025-10-22 13:15:00,4116.78,4116.78,4110.84,4112.69,0
2025-10-22 13:30:00,4112.7,4114.84,4105.65,4113.58,0
2025-10-22 13:45:00,4113.58,4119.41,4113.58,4117.83,0
2025-10-22 14:00:00,4117.83,4118.21,4110.02,4115.9,0
2025-10-22 14:15:00,4115.9,4125.62,4114.03,4121.89,0
2025-10-22 14:30:00,4121.9,4147.04,4121.9,4143.93,0
2025-10-22 14:45:00,4143.92,4146.62,4132.47,4133.33,0
2025-10-22 15:00:00,4133.77,4141.01,4116.14,4130.94,0
2025-10-22 15:15:00,4130.74,4135.85,4128.72,4133.08,0
2025-10-22 15:30:00,4133.07,4136.67,4130.72,4132.73,0
2025-10-22 15:45:00,4132.73,4136.75,4123.71,4133.05,0
2025-10-22 16:00:00,4133.05,4148.0,4132.7,4145.64,0
2025-10-22 16:15:00,4145.75,4151.66,4142.7,4147.58,0
2025-10-22 16:30:00,4147.09,4147.1,4134.04,4144.98,0
2025-10-22 16:45:00,4144.98,4151.65,4139.14,4141.63,0
2025-10-22 17:00:00,4141.62,4141.62,4132.77,4138.24,0
2025-10-22 17:15:00,4138.24,4146.63,4135.84,4145.74,0
2025-10-22 17:30:00,4145.75,4165.0,4145.75,4164.28,0
2025-10-22 17:45:00,4164.29,4167.79,4158.84,4164.15,0
2025-10-22 18:00:00,4164.15,4164.15,4140.11,4144.95,0
2025-10-22 18:15:00,4145.25,4151.91,4145.25,4150.12,0
2025-10-22 18:30:00,4150.05,4150.76,4145.01,4146.81,0
2025-10-22 18:45:00,4146.67,4155.0,4138.01,4138.01,0
2025-10-22 19:00:00,4138.02,4140.71,4092.22,4096.19,0
2025-10-22 19:15:00,4095.67,4120.55,4064.79,4109.05,0
2025-10-22 19:30:00,4109.52,4117.08,4092.45,4097.21,0
2025-10-22 19:45:00,4097.2,4103.91,4078.5,4078.5,0
2025-10-22 20:00:00,4078.51,4109.79,4078.51,4084.89,0
2025-10-22 20:15:00,4084.52,4089.14,4073.88,4081.08,0
2025-10-22 20:30:00,4081.08,4089.98,4069.59,4070.3,0
2025-10-22 20:45:00,4070.07,4077.99,4068.78,4076.73,0
2025-10-22 21:00:00,4076.72,4085.32,4067.26,4080.85,0
2025-10-22 21:15:00,4080.86,4089.97,4069.06,4089.29,0
2025-10-22 21:30:00,4089.38,4097.65,4052.39,4062.83,0
2025-10-22 21:45:00,4062.84,4068.5,4038.0,4049.52,0
2025-10-22 22:00:00,4049.91,4055.22,4026.49,4045.68,0
2025-10-22 22:15:00,4045.67,4056.72,4031.79,4032.49,0
2025-10-22 22:30:00,4032.5,4041.33,4025.0,4032.1,0
2025-10-22 22:45:00,4032.21,4042.96,4023.0,4041.49,0
2025-10-22 23:00:00,4041.5,4062.88,4040.16,4049.26,0
2025-10-22 23:15:00,4049.26,4058.91,4042.55,4058.4,0
2025-10-22 23:30:00,4058.6,4065.75,4056.79,4062.27,0
2025-10-22 23:45:00,4062.26,4067.57,4041.73,4050.16,0
2025-10-23 00:00:00,4050.01,4083.32,4050.01,4079.12,0
2025-10-23 00:15:00,4079.12,4083.33,4066.49,4067.51,0
2025-10-23 00:30:00,4067.63,4097.0,4062.8,4085.86,0
2025-10-23 00:45:00,4085.86,4091.73,4077.56,4088.54,0
2025-10-23 01:00:00,4088.8,4089.43,4066.87,4075.27,0
2025-10-23 01:15:00,4075.04,4080.0,4057.65,4066.09,0
2025-10-23 01:30:00,4065.96,4067.49,4036.0,4041.04,0
2025-10-23 01:45:00,4041.04,4041.65,4025.7,4027.82,0
2025-10-23 02:00:00,4028.33,4060.0,4028.32,4050.47,0
2025-10-23 02:15:00,4050.79,4058.16,4039.24,4039.59,0
2025-10-23 02:30:00,4039.95,4049.99,4034.7,4044.18,0
2025-10-23 02:45:00,4044.19,4050.64,4041.57,4042.51,0
2025-10-23 03:00:00,4042.5,4042.5,4030.38,4035.3,0
2025-10-23 03:15:00,4035.3,4050.0,4034.97,4049.83,0
2025-10-23 03:30:00,4049.82,4069.0,4042.01,4057.7,0
2025-10-23 03:45:00,4057.57,4071.77,4051.89,4066.3,0
2025-10-23 04:00:00,4066.29,4068.66,4050.61,4065.37,0
2025-10-23 04:15:00,4065.36,4067.26,4052.57,4055.76,0
2025-10-23 04:30:00,4055.77,4064.69,4052.46,4059.26,0
2025-10-23 04:45:00,4059.26,4074.74,4059.26,4074.44,0
2025-10-23 05:00:00,4074.44,4079.74,4072.0,4079.58,0
2025-10-23 05:15:00,4079.58,4082.53,4073.87,4077.26,0
2025-10-23 05:30:00,4077.27,4083.31,4077.27,4080.02,0
2025-10-23 05:45:00,4080.02,4082.31,4078.55,4080.4,0
2025-10-23 06:00:00,4080.39,4097.77,4080.21,4097.69,0
2025-10-23 06:15:00,4097.67,4105.6,4092.71,4104.8,0
2025-10-23 06:30:00,4104.8,4114.14,4096.13,4102.46,0
2025-10-23 06:45:00,4102.45,4106.95,4097.53,4101.48,0
2025-10-23 07:00:00,4101.33,4105.36,4097.96,4103.55,0
2025-10-23 07:15:00,4103.55,4106.18,4089.3,4091.75,0
2025-10-23 07:30:00,4092.03,4104.21,4092.03,4103.21,0
2025-10-23 07:45:00,4103.2,4104.1,4098.76,4101.14,0
2025-10-23 08:00:00,4101.26,4107.17,4094.18,4101.13,0
2025-10-23 08:15:00,4101.13,4109.17,4099.21,4107.31,0
2025-10-23 08:30:00,4107.32,4111.26,4099.26,4099.27,0
2025-10-23 08:45:00,4099.26,4103.86,4099.26,4099.89,0
2025-10-23 09:00:00,4099.89,4113.95,4098.01,4100.64,0
2025-10-23 09:15:00,4101.21,4112.44,4101.21,4107.79,0
2025-10-23 09:30:00,4108.99,4108.99,4099.15,4106.12,0
2025-10-23 09:45:00,4106.12,4109.04,4102.73,4107.05,0
2025-10-23 10:00:00,4107.05,4110.49,4093.25,4099.21,0
2025-10-23 10:15:00,4099.01,4099.01,4087.13,4090.03,0
2025-10-23 10:30:00,4090.7,4098.78,4085.08,4094.21,0
2025-10-23 10:45:00,4094.07,4097.33,4088.77,4091.78,0
2025-10-23 11:00:00,4092.05,4101.56,4087.1,4091.74,0
2025-10-23 11:15:00,4091.74,4092.9,4070.0,4081.49,0
2025-10-23 11:30:00,4081.49,4087.99,4076.3,4084.2,0
2025-10-23 11:45:00,4084.21,4087.47,4081.91,4084.6,0
2025-10-23 12:00:00,4084.6,4088.32,4068.9,4082.58,0
2025-10-23 12:15:00,4082.22,4097.24,4080.9,4093.65,0
2025-10-23 12:30:00,4093.65,4095.99,4087.81,4087.81,0
2025-10-23 12:45:00,4088.01,4092.03,4082.23,4082.23,0
2025-10-23 13:00:00,4082.12,4087.27,4081.92,4083.77,0
2025-10-23 13:15:00,4083.78,4092.92,4081.92,4090.93,0
2025-10-23 13:30:00,4090.92,4092.82,4085.0,4087.1,0
2025-10-23 13:45:00,4087.1,4092.07,4086.6,4090.83,0
2025-10-23 14:00:00,4091.01,4095.68,4086.27,4095.68,0
2025-10-23 14:15:00,4095.8,4109.14,4095.8,4104.11,0
2025-10-23 14:30:00,4104.11,4104.11,4098.17,4100.0,0
2025-10-23 14:45:00,4093.3501,4100.92,4092.95996,4098.09,0
2025-10-23 15:00:00,4098.09,4098.09,4092.14,4096.35,0
2025-10-23 15:15:00,4096.35,4096.92,4085.35,4089.56,0
2025-10-23 15:30:00,4089.56,4095.51,4088.0,4093.14,0
2025-10-23 15:45:00,4093.13,4099.67,4093.11,4096.85,0
2025-10-23 16:00:00,4096.86,4098.31,4091.08,4093.55,0
2025-10-23 16:15:00,4093.54,4093.79,4088.2,4093.54,0
2025-10-23 16:30:00,4093.72,4101.15,4093.16,4100.53,0
2025-10-23 16:45:00,4100.53,4112.6,4100.53,4112.53,0
2025-10-23 17:00:00,4112.12,4134.91,4111.98,4129.01,0
2025-10-23 17:15:00,4129.0,4131.6,4121.42,4123.3,0
2025-10-23 17:30:00,4123.3,4125.81,4110.14,4119.9,0
2025-10-23 17:45:00,4119.9,4122.15,4107.94,4109.94,0
2025-10-23 18:00:00,4109.95,4124.77,4109.37,4114.46,0
2025-10-23 18:15:00,4114.46,4119.97,4114.23,4116.8,0
2025-10-23 18:30:00,4116.38,4116.38,4058.2,4079.3,0
2025-10-23 18:45:00,4079.3,4099.54,4057.14,4089.63,0
2025-10-23 19:00:00,4089.64,4111.99,4089.64,4108.7,0
2025-10-23 19:15:00,4108.71,4116.25,4108.71,4113.99,0
2025-10-23 19:30:00,4113.99,4115.04,4108.06,4110.24,0
2025-10-23 19:45:00,4110.24,4118.16,4108.62,4118.15,0
2025-10-23 20:00:00,4118.15,4120.77,4112.56,4118.37,0
2025-10-23 20:15:00,4118.38,4123.99,4118.38,4123.79,0
2025-10-23 20:30:00,4123.78,4126.75,4113.64,4115.8,0
2025-10-23 20:45:00,4115.8,4126.89,4113.42,4126.47,0
2025-10-23 21:00:00,4126.46,4126.69,4118.1,4124.29,0
2025-10-23 21:15:00,4124.28,4124.29,4112.31,4113.42,0
2025-10-23 21:30:00,4113.35,4120.61,4105.88,4113.14,0
2025-10-23 21:45:00,4113.14,4114.36,4103.75,4110.21,0
2025-10-23 22:00:00,4110.22,4122.66,4109.58,4118.77,0
2025-10-23 22:15:00,4119.12,4119.91,4115.41,4117.6,0
2025-10-23 22:30:00,4117.61,4120.86,4114.99,4117.56,0
2025-10-23 22:45:00,4117.56,4121.39,4113.48,4115.49,0
2025-10-23 23:00:00,4115.18,4120.43,4108.78,4109.2,0
2025-10-23 23:15:00,4109.21,4115.01,4106.12,4113.37,0
2025-10-23 23:30:00,4113.37,4132.32,4113.37,4121.7,0
2025-10-23 23:45:00,4121.71,4131.79,4121.71,4130.79,0
2025-10-24 00:00:00,4130.79,4139.12,4128.99,4138.37,0
2025-10-24 00:15:00,4138.36,4153.55,4133.97,4149.87,0
2025-10-24 00:30:00,4149.47,4150.28,4135.36,4150.28,0
2025-10-24 00:45:00,4150.45,4151.99,4141.01,4146.58,0
2025-10-24 01:00:00,4147.0,4157.46,4143.82,4145.1,0
2025-10-24 01:15:00,4145.04,4150.1,4137.56,4149.34,0
2025-10-24 01:30:00,4149.34,4149.63,4142.99,4147.05,0
2025-10-24 01:45:00,4147.05,4153.34,4143.01,4149.95,0
2025-10-24 02:00:00,4150.0,4153.29,4144.45,4145.94,0
2025-10-24 02:15:00,4145.95,4150.79,4138.8,4145.8,0
2025-10-24 02:30:00,4145.8,4147.99,4139.39,4142.87,0
2025-10-24 02:45:00,4142.86,4146.09,4137.14,4141.4,0
2025-10-24 03:00:00,4141.39,4149.06,4140.83,4143.59,0
2025-10-24 03:15:00,4143.58,4143.58,4133.01,4140.13,0
2025-10-24 03:30:00,4140.13,4143.2,4127.5,4128.05,0
2025-10-24 03:45:00,4128.05,4133.91,4126.1,4131.43,0
2025-10-24 04:00:00,4131.42,4137.43,4127.99,4137.18,0
2025-10-24 04:15:00,4137.18,4137.52,4125.42,4129.35,0
2025-10-24 04:30:00,4129.35,4138.16,4128.21,4134.71,0
2025-10-24 04:45:00,4134.71,4138.21,4130.0,4137.12,0
2025-10-24 05:00:00,4137.12,4140.34,4132.1,4139.85,0
2025-10-24 05:15:00,4139.84,4144.81,4135.93,4141.51,0
2025-10-24 05:30:00,4141.5,4141.5,4135.41,4138.81,0
2025-10-24 05:45:00,4138.81,4139.18,4130.98,4135.06,0
2025-10-24 06:00:00,4135.07,4136.35,4132.54,4133.93,0
2025-10-24 06:15:00,4133.92,4133.93,4125.35,4128.62,0
2025-10-24 06:30:00,4128.62,4128.62,4117.43,4120.54,0
2025-10-24 06:45:00,4120.55,4121.82,4116.07,4117.0,0
2025-10-24 07:00:00,4117.36,4117.48,4109.53,4112.02,0
2025-10-24 07:15:00,4112.02,4114.16,4103.93,4104.0,0
2025-10-24 07:30:00,4104.0,4114.29,4102.0,4112.6,0
2025-10-24 07:45:00,4112.6,4122.49,4110.85,4120.2,0
2025-10-24 08:00:00,4120.21,4127.97,4119.71,4127.32,0
2025-10-24 08:15:00,4127.33,4127.33,4118.67,4118.69,0
2025-10-24 08:30:00,4118.69,4126.37,4118.66,4123.03,0
2025-10-24 08:45:00,4123.03,4124.5,4118.15,4124.5,0
2025-10-24 09:00:00,4124.5,4126.64,4113.72,4123.07,0
2025-10-24 09:15:00,4123.06,4123.06,4113.08,4116.57,0
2025-10-24 09:30:00,4117.01,4118.77,4109.16,4109.16,0
2025-10-24 09:45:00,4109.01,4115.27,4109.01,4111.73,0
2025-10-24 10:00:00,4111.73,4116.15,4111.04,4112.52,0
2025-10-24 10:15:00,4112.51,4112.51,4108.16,4108.17,0
2025-10-24 10:30:00,4108.16,4114.27,4103.64,4114.27,0
2025-10-24 10:45:00,4114.27,4119.93,4112.08,4117.46,0
2025-10-24 11:00:00,4117.92,4130.21,4114.84,4126.45,0
2025-10-24 11:15:00,4126.46,4130.22,4123.86,4130.22,0
2025-10-24 11:30:00,4130.21,4130.67,4124.19,4124.56,0
2025-10-24 11:45:00,4124.55,4130.04,4124.55,4129.25,0
2025-10-24 12:00:00,4129.26,4138.77,4125.63,4138.77,0
2025-10-24 12:15:00,4138.76,4139.52,4128.14,4133.4,0
2025-10-24 12:30:00,4133.64,4133.65,4121.4,4123.34,0
2025-10-24 12:45:00,4123.35,4125.26,4113.05,4118.6,0
2025-10-24 13:00:00,4118.6,4118.6,4113.26,4114.72,0
2025-10-24 13:15:00,4114.94,4117.15,4111.63,4112.53,0
2025-10-24 13:30:00,4112.53,4117.79,4112.51,4115.23,0
2025-10-24 13:45:00,4115.23,4118.11,4111.7,4111.7,0
2025-10-24 14:00:00,4111.69,4118.33,4109.74,4118.1,0
2025-10-24 14:15:00,4118.1,4119.71,4114.34,4118.84,0
2025-10-24 14:30:00,4118.83,4119.32,4115.86,4117.56,0
2025-10-24 14:45:00,4117.71,4125.01,4117.71,4125.0,0
2025-10-24 15:00:00,4125.0,4125.01,4117.72,4118.9,0
2025-10-24 15:15:00,4118.9,4118.91,4108.52,4109.21,0
2025-10-24 15:30:00,4109.21,4110.54,4100.0,4104.99,0
2025-10-24 15:45:00,4104.99,4110.73,4102.42,4108.73,0
2025-10-24 16:00:00,4108.74,4114.73,4108.73,4111.26,0
2025-10-24 16:15:00,4111.25,4115.2,4108.74,4111.22,0
2025-10-24 16:30:00,4111.28,4111.72,4104.24,4106.75,0
2025-10-24 16:45:00,4106.88,4111.3,4102.99,4103.48,0
2025-10-24 17:00:00,4103.75,4104.12,4081.05,4081.95,0
2025-10-24 17:15:00,4081.95,4091.18,4081.95,4090.46,0
2025-10-24 17:30:00,4090.46,4095.69,4084.7,4092.52,0
2025-10-24 17:45:00,4092.52,4097.13,4090.9,4091.07,0
2025-10-24 18:00:00,4091.07,4093.35,4088.86,4092.37,0
2025-10-24 18:15:00,4092.36,4092.37,4084.7,4086.02,0
2025-10-24 18:30:00,4086.02,4087.62,4080.21,4083.96,0
2025-10-24 18:45:00,4083.97,4084.4,4067.75,4071.99,0
2025-10-24 19:00:00,4072.0,4074.77,4047.16,4050.59,0
2025-10-24 19:15:00,4050.59,4056.43,4046.17,4054.53,0
2025-10-24 19:30:00,4054.52,4064.27,4051.58,4058.85,0
2025-10-24 19:45:00,4058.85,4069.22,4058.85,4065.39,0
2025-10-24 20:00:00,4065.39,4071.53,4062.37,4070.61,0
2025-10-24 20:15:00,4070.62,4071.99,4067.98,4069.11,0
2025-10-24 20:30:00,4069.12,4071.72,4065.11,4068.24,0
2025-10-24 20:45:00,4068.25,4071.23,4055.0,4059.83,0
2025-10-24 21:00:00,4059.83,4068.95,4058.73,4066.18,0
2025-10-24 21:15:00,4066.19,4067.45,4058.18,4058.99,0
2025-10-24 21:30:00,4058.98,4061.67,4055.0,4058.74,0
2025-10-24 21:45:00,4058.39,4059.12,4053.18,4053.76,0
2025-10-24 22:00:00,4053.75,4066.4,4045.25,4060.05,0
2025-10-24 22:15:00,4060.05,4062.35,4056.0,4059.2,0
2025-10-24 22:30:00,4059.19,4061.35,4057.02,4059.22,0
2025-10-24 22:45:00,4059.23,4066.49,4059.22,4061.53,0
2025-10-24 23:00:00,4061.53,4065.22,4061.0,4061.01,0
2025-10-24 23:15:00,4061.01,4064.99,4059.58,4061.93,0
2025-10-24 23:30:00,4061.92,4089.62,4061.69,4081.89,0
2025-10-24 23:45:00,4081.9,4082.78,4073.9,4080.2,0
2025-10-25 00:00:00,4080.28,4107.73,4078.0,4105.03,0
2025-10-25 00:15:00,4105.04,4120.07,4103.21,4107.76,0
2025-10-25 00:30:00,4107.76,4114.03,4094.75,4100.36,0
2025-10-25 00:45:00,4100.4,4104.7,4094.82,4102.69,0
